url,centroid_sim
http://www.comodoro.gov.ar/2014/07/15/descuento-por-flota-de-vehiculos-2,0.8885994
http://sergioferraiolo.com/2013/05/19/una-notte-a-campo-de-fiori,0.8784398
http://www.distorsiones.com/una-ventana-al-mundo,0.8732264
http://www.laltrasciacca.it/2008/11/24/sulla-questione-gallo-interviene-faisa-cisal,0.8722991
http://www.agendadeprensa.org/2011/09/22/13312,0.87109244
http://www.adeaescenicos.com/copia-de-profesionales-1,0.867764
http://www.libreriagregorianaestense.com/creagami-quando-la-carta-diventa-scultura,0.864878
http://oltreilcancro.it/2016/03/01/di-nuovo-in-giostra?replytocom=8364,0.8624912
http://oltreilcancro.it/2016/03/01/di-nuovo-in-giostra?replytocom=8365,0.8624912
http://www.pagina12.com.ar/diario/elpais/subnotas/1-78199-2016-06-25.html,0.8614588
http://rumoremag.com/2015/08/18/ecco-che-fine-aveva-fatto-l-ex-interpol-carlos-d,0.8612335
http://www.pagina12.com.ar/diario/suplementos/las12/13-5331-2009-11-20.html,0.8611412
http://www.pagina12.com.ar/diario/elmundo/4-294868-2016-03-18.html,0.8584917
http://www.placidasignora.com/tag/la-leggenda-delle-camelie-di-miti-vigliero,0.85841924
http://www.laltrasciacca.it/2013/05/30/concorso-fotografico-digitale-sicilia-in-festa,0.85716724
http://ecosport.it/2017/04/18/sopravvivenza-in-natura-e-vita-di-citta,0.8563101
http://www.pagina12.com.ar/diario/suplementos/espectaculos/4-15366-2009-09-21.html,0.85603154
http://cscoia.es/a-orixe-celta,0.8539828
http://www.delcastellano.com/etimologia-hombre,0.85328925
http://www.placidasignora.com/tag/carciofi-in-fricassea,0.8516437
http://www.catalunyavanguardista.com/el-pensamiento-de-mercado-en-la-educacion,0.85077894
http://www.pagina12.com.ar/diario/especiales/subnotas/168770-53796-2011-05-26.html,0.84990287
http://www.sicuaninoticias.pe/2019/10/feliz-aniversario-comunidad-campesina.html,0.84945977
http://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18521-2010-07-07.html,0.8483329
http://www.diariodenavarra.es/noticias/mas_actualidad/cultura/2013/08/19/cuentos_galdos_revelan_vena_fantasiosa_realista_aclamado_127479_1034.html,0.8464781
http://percha.es/percheros-de-pared-originales-baratos,0.84625924
http://vocabularios.saij.gob.ar/legisba/index.php?/delitos-contra-la-fe-publica=&tema=228,0.84612256
http://josedeveloper.com/tag/certification,0.84562516
http://senegal.spla.pro/es/spla-editorial.html,0.8454641
http://actualidad.llorenteycuenca.com/tag/demanda,0.8449187
http://www.pagina12.com.ar/diario/suplementos/rosario/10-55439-2016-07-10.html,0.8447435
http://www.minutoneuquen.com/regionales/2021/1/26/anuncio-para-estatales-rionegrinos-cuando-se-inicia-el-pago-de-salarios-277076.html,0.8443173
http://edoardofanucci.it/author/admin,0.84424496
http://encuentracurso.com/mod/glossary/view.php?id=27533&mode=date,0.84325624
http://www.pagina12.com.ar/diario/suplementos/libero/index-2010-06-14.html,0.8431152
http://fiscalizacion.es/2012/12/09/dia-anti-corrupcion?_wpnonce=488c084bf2&like_comment=4584,0.84304345
http://www.loritatinelli.it/tag/le-verita-di-arkeon-e-di-genio-21,0.84294343
http://educacaointegral.org.br/experiencias/copa-de-futebol-cooperativo-quando-confronto-da-lugar-ao-encontro?replytocom=6321,0.84282106
http://www.placidasignora.com/tag/forli,0.8427772
http://www.admicove.com/empresa/alar24,0.83953524
http://www.ideiaseopinioes.com/o-renascer-do-cm0102,0.83807755
http://www.lavocedifiore.org/SPIP/article.php3?id_article=5303,0.8380104
http://centroantiguomalaga.com/tag/sobrevivir-en-el-centro,0.8376056
http://www.tecnicadellascuola.it/occuparsi-solo-di-scuola-aiuta-i-docenti-a-comprendere-la-politica-scolastica,0.83729416
http://www.fabio.com.ar/6278,0.8370635
http://rocapeupla.com/tag/alfara,0.8369653
http://pt.institutocamoes-praga.cz/programa-cultural/aplicacao-eunic,0.8368737
http://www.infobibliotecas.com/es/libro/la-chica-de-servicio-ii-poseeme_392928,0.836623
http://blocs.xtec.cat/lempremtadorfeu/2016/12/09/el-nadal-i-els-referents-classics,0.8363143
http://www.aefhp.pt/index.php/desporto-escolar-19-20/24-informacoes/149-aberturaanoletivo2012-2013,0.8358749
http://www.lericettedielisir.it/come-cuocere-il-riso-basmati,0.8355893
http://pensiero.it/in-primo-piano/interviste/diritto-di-scegliere-fino-alla-fine,0.83331716
http://elperromorao.com/2021/02/la-sorprendente-historia-que-cuentan-los-refranes-sobre-el-agua-el-vino-y-el-aceite-de-oliva,0.8328382
http://www.minutoneuquen.com/con-estilo/2021/2/8/ensalada-tunecina-conoce-la-receta-que-no-necesita-cubiertos-278414.html,0.8326992
http://ferreries.cat/Contingut.aspx?CALENDARSEL=10/01/2021&IdPub=21393,0.83252573
http://www.infobibliotecas.com/es/libro/sd-alumno-musica-6-primaria-saba_429232,0.8325112
http://maquidemolex.com/maquinaria-de-ocasion/2478/0/Caterpillar-140M3245,0.8324387
http://www.panoramahenares.com/2020/10/es-noticia-abierta-la-convocatoria-de.html,0.83232003
http://novasdebarro.com/2019/09/30/clases-particulares-de-primaria-e-secundaria,0.8317753
http://agoralibre.wordpress.com,0.83160186
http://www.unjubilado.info/plaga-de-medusas-en-el-mar-menor,0.83158505
http://dovevailpaese.altervista.org/blog/category/europa,0.83158433
http://www.luzyartes.com/2013/04,0.831548
http://www.adhocnews.it/bambola-transgender-in-vendita-genitori-in-rivolta,0.83145446
http://www.centroabruzzonews.com/2020/07/riserva-naturale-gole-di-san-venanzio.html,0.83098745
http://imoveiseficaz.com.br/ribeirao-preto?eficazimoveis=localizacao,0.830939
http://trafegandoronseis.blogspot.com/2021/01/la-brecha-de-suenos.html,0.83005154
http://www.caasa.it/piemonte/torino/torino/vendita-56c6b81f-appartamento-a-torino-mirafiori-nor.html,0.82995045
http://scientiablog.com/2013/06/04/mis-alumnos-y-sus-extranos-metodos-de-estudio-el-escandalo-de-memory?replytocom=7641,0.82924104
http://scuolasbcapitanio.it/la-scuola/attivita,0.8287833
http://literariacomunicacion.com/2014/02/26/todo-como-antes,0.8284958
http://www.pagina12.com.ar/diario/elmundo/4-221588-2013-06-05.html,0.82802445
http://www.museosdemequinenza.com/el-v-mercado-navideno-de-mequinenza-invita-a-sus-visitantes-a-romper-los-malos-deseos/img_6406,0.82781047
http://www.edhasa.es/libros/336/las-islas-de-la-imprudencia,0.8272485
http://www.mbenterprise.it/it/2016/10/29/connessioni,0.8272325
http://www.guiasaojoao.com.br/noticias-categoria/8/flor-ipe-com-repres-prod-agricolas/1,0.8271951
http://www.guiasaojoao.com.br/noticias-categoria/4/economia/12,0.8271951
http://www.guiasaojoao.com.br/noticias-categoria/6/magnolia-hotel/1,0.8271951
http://aprendemostecnologia.org/maquinas-y-mecanismos/mecanismos-de-transmision-del-movimiento?_wpnonce=97a5432002&like_comment=808,0.82717746
http://aprendemostecnologia.org/maquinas-y-mecanismos/mecanismos-de-transmision-del-movimiento?_wpnonce=930bfdf341&like_comment=3397,0.82717746
http://www.acqualcalina.com/manutenzione-depuratore-osmosi-inversa-ferrara,0.82657325
http://www.ilgiornale.it/news/quella-scuola-va-chiusa-poi-si-potr-discutere.html,0.8264626
http://www.ilgiornale.it/news/valore-dell-operazione-dovrebbe-aggirarsi-intorno-agli-80.html,0.82646215
http://blocs.xtec.cat/aracnefilaifila/2013/12/12/origen-de-la-eneida,0.82644105
http://violettanet.it/links/poesia_arte/futurismo_2.htm,0.8263249
http://www.prontointerventofabbro.firenze.it/fabbro-economico-abbadia-san-salvatore,0.82561696
http://www.devinosonline.com/comprar/vino-pata-negra-roble,0.8249216
http://oficialdejustica.blogs.sapo.pt/juizos-de-risco-criminal-602503,0.82486653
http://www.naturavventura.it/cpg/displayimage.php?album=toprated&cat=-472&pid=77480,0.8247878
http://artezeta.com.ar/la-jaula-matematica,0.82467425
http://www.leviedelcinema.it/27-luglio-maciste-alpino,0.82458264
http://www.lacocio.it/cio-che-inferno-non-e-alessandro-davenia,0.82445025
