url,centroid_sim
http://www.rapo-school.org/organizacni/skolni-zralost,0.9003103
http://www.diecezja.swidnica.pl/component/content/article/132-aktualnosci/nauczanie-biskupa-%C5%9Bwidnickiego/1197-komunikat-dotycz%C4%85cy-uroczysto%C5%9Bci-pierwszej-komunii-%C5%9Bwi%C4%99tej-i-sakramentu-bierzmowania-w-diecezji-%C5%9Bwidnickiej-4-05-2020-r.html,0.8954802
http://www.diecezja.swidnica.pl/component/users,0.8954802
http://www.diecezja.swidnica.pl/diecezja/parafie.html,0.8903228
http://genealogia.okiem.pl/forum/viewtopic.php?p=35515,0.8884493
http://orleta.lukow.pl/News/Index/p/60,0.8881557
http://orleta.lukow.pl/News/Index/p/80,0.8881557
http://orleta.lukow.pl/News/Index/p/40,0.8881557
http://nekretnine21.hr/hr/listall/16,0.88557523
http://www.polgar.hu/index.php?aklazy=step&nonce=GsBtnrCGER5fbQ4gwkrOwoCELEXUfQnqFopspk7wbWqDi5Tgz7ILAzUbtOiVgamH,0.882959
http://www.velke-prilepy.cz/formular-pro-zverejneni-informaci-na-webu,0.8802503
http://olimpiade.lv/lv/latvijas-olimpiesi/aleksejs-auzins-94?ref=aleksejs-sirokovs-598,0.8794621
http://www.ukrajinci.cz/o-nas/skola-detem-literatura/aktuality+c19/pravni-aspekty-pobytu-cizincu-v-cr-prednaska-nejen-pro-cizince+a3152.htm?page=1,0.8785553
http://www.slunecno.cz/mista/kosetice-3367/zitra,0.8766676
http://pogderankiwachmistrzowe.blogspot.com/2012/07/stowarzyszenie-zapomnianych-wynalazcow.html,0.8764333
http://ortografia4.appspot.com/wiki/Zygmunt_Niszczycki,0.8747312
http://www.praha1.cz/urad,0.8741203
http://www.srbijaspace.rs/blog/Zasto-je-struganicki-kamen-tako-popularan-1077.html,0.8736247
http://www.postoveznamky.sk/vyznamne-osobnosti-svetovej-vedy-euklides-z-alexandrie,0.8732115
http://encyklopedia.biolog.pl/index.php?haslo=E-fakty,0.87227345
http://olimpiade.lv/lv/latvijas-olimpiesi/zinaida-liepina-zagere-68?ref=helena-ringa-379,0.87169755
http://jakoszczedzacpieniadze.pl/pierwsze-kroki-kontrakty-terminowe?replytocom=129220,0.8670826
