url,centroid_sim
http://www.globalinfo.nl/Nieuws/demonstranten-in-tennessee-raken-voor-straf-stemrecht-kwijt,0.7310347
http://nofrakkingconsensus.com/2010/09/17/anti-science-claim-is-devoid-of-meaning,0.71504503
http://lessgovernment.org/a-congresswoman-demands-peace-love-and-big-brother-internet-man,0.68935955
http://theprogressivecynic.com/2015/11/16/isis-attacks-paris-france-and-the-usa-must-not-repeat-the-mistakes-of-911?_wpnonce=a2cac5e8c8&like_comment=72089,0.68744254
http://theprogressivecynic.com/2015/11/16/isis-attacks-paris-france-and-the-usa-must-not-repeat-the-mistakes-of-911?_wpnonce=6245413a35&like_comment=71259,0.68744254
http://einarschlereth.blogspot.com/2015/09/der-sturz-des-amerikanischen-imperiums.html,0.684954
http://dearkitty1.wordpress.com/2014/10/19/turkish-governments-anti-kurdish-stance-helps-isis,0.68454725
http://smokeandstir.org/2012/08/17/fridays-reading-list-83,0.683707
http://benjamindavidsteele.wordpress.com/tag/theists,0.6807936
http://bn.globalvoices.org/2009/09/07/5978,0.6714108
http://libertyunyielding.com/2014/02/15/hillary-papers-death-mainstream-media,0.66546863
http://paquitoeldecuba.com/2015/09/23/lesbiana-y-gay-no-son-malas-palabras-o-el-activismo-contra-la-homofobia-va-en-serio,0.66535866
http://www.michaeltbarrett.com/2008/11/20/the-reality-of-broken-promises,0.6617948
http://ajankohtainen.wordpress.com/tag/erdogan,0.65961444
http://www.dcscience.net/category/christmas,0.6580812
http://lumpenproletariat.org/tag/john-vervaeke,0.6575969
http://dissidentvoice.org/2018/03/interference-in-plain-sight,0.65698206
http://newpol.org/justice-travvon-protests-march-washington-chance,0.6557468
http://deshonestidadintelectual.blogspot.com/2009_02_11_archive.html,0.65404385
http://fullsite.motherjones.com/politics/2009/04/questions-ask-dead-night,0.6512293
http://descartes-blog.fr/2010/03/23/le-jeu-de-la-mort,0.65029377
http://www.thereframer.org/post/debunking-the-myth-of-assange-as-terrorist,0.64816165
http://spagnolo.unblog.fr/changer-une-ligne-du-refrain-de-notre-hymne-national,0.6478286
http://whyevolutionistrue.com/2019/08/12/more-mishigas-about-free-will-this-time-in-the-tls,0.64775777
http://www.atcheng.com/search/label/European%20Commission,0.6476149
http://www.migazin.de/2014/07/29/bild-zeitung-weicht-von-seiner-islamfeindlichen-marschroute-nur-kurzzeitig-ab,0.6470237
http://clubtroppo.com.au/2018/05/29/towards-a-crowned-republic?replytocom=640482,0.64626837
http://clubtroppo.com.au/2018/05/29/towards-a-crowned-republic?replytocom=640483,0.64626837
http://swenglishrantings.com/Politics?tag=tim-schmit,0.6371213
http://elementulhuliganic.wordpress.com/tag/president,0.63681066
http://www.sherman-ethos.com/2014/05/a-falacia-do-maleficio-dos-trangenicos.html,0.6361934
http://biselliano.info/tag/abortion-2016,0.6347797
http://liberalvaluesblog.com/tag/pat-robertson,0.6341113
http://noisyroom.net/blog/tag/kennedy,0.6335286
http://biselliano.info/tag/abortion-kills,0.6332235
http://2012zt.wordpress.com/category/patriotism,0.6288092
http://statelegitimacy.com/2014/04/27/capitalism-meritoctatic-democracy-and-legitimacy?msg=fail&shared=email,0.62827945
http://citizentom.com/2017/05/04/a-pet-peeve?_wpnonce=dc4e0e2ae2&like_comment=73690,0.62800705
http://liberalvaluesblog.com/tag/altered-carbon,0.6275444
http://www.jimakudaio.com/a-whole-lie-of-9-11?replytocom=142,0.62747455
http://www.zippittydodah.com/2016/04/walking-on-wack-street-with-screaming.html?showComment=1459738448793,0.62730676
http://biselliano.info/tag/investigating-russiagate,0.6268661
http://bn.globalvoices.org/category/world/central-asia-caucasus?m=200809,0.6264459
http://2012zt.wordpress.com/category/converso,0.62536013
http://archivio.lucianomuhlbauer.it/blog/stampa.asp?articolo=1061,0.62422925
http://conucrania.com/2015/02/20/la-guerra-en-ucrania-un-aviso-para-europa,0.6238666
http://biselliano.info/category/preparedness/activism-2021,0.6224276
http://stilgherrian.com/internet/coonan_overdoses_on_wimax,0.62063515
http://biselliano.info/tag/despite-lamestream-media,0.62028426
http://liberalvaluesblog.com/tag/shazam,0.6199321
http://biselliano.info/tag/net-neutrality-happens-next,0.6194558
http://atlanta.metblogs.com/2005/09/18/shameful-hateful-and-cruel,0.6192731
http://graslutscher.de/author/der-graslutscher,0.61803156
http://biselliano.info/tag/austin-police,0.6161274
http://liberalvaluesblog.com/tag/keri-russell,0.6157241
http://bn.globalvoices.org/category/world/middle-east-north-africa/bahrain?m=201412,0.6150702
http://fasab.wordpress.com/tag/docketed,0.6142438
http://obsidianwings.blogs.com/obsidian_wings/2011/09/september-11-iraq-and-the-nature-of-courage.html?cid=6a00d834515c2369e2014e8ba86b68970d,0.6139548
http://nalakagunawardene.com/tag/%E0%B6%B4%E0%B7%8F%E0%B6%BB%E0%B7%8A%E0%B6%BD%E0%B7%92%E0%B6%B8%E0%B7%9A%E0%B6%B1%E0%B7%8A%E0%B6%AD%E0%B7%94%E0%B7%80,0.6135072
http://liberalvaluesblog.com/2017/10/05,0.61344975
http://www.stavel.se/hemlig/operation-paperclip,0.61314094
http://warmsouthernbreeze.wordpress.com/tag/united-states-house-committee-on-transportation-and-infrastructure,0.6123315
http://diegobiol.com/logoleptico,0.611779
http://www.libdemvoice.org/tag/snow,0.61169636
http://liberalvaluesblog.com/2011/06/10,0.6110163
http://liberalvaluesblog.com/2017/08/20/scifi-weekend-the-defenders-david-tennant-returning-to-jessica-jones-krysten-ritter-on-season-2-of-jessica-jones-karen-gillian-sense8-dick-gregory-and-jerry-lewis-die/the-defenders-5,0.6105424
http://justoneminute.typepad.com/main/2010/07/backfire-or-digging-in-when-the-facts-are-against-you.html?cid=6a00d83451b2aa69e201348563d496970c,0.6104114
http://paxchristipeacestories.com/category/social-issues,0.6103508
http://biselliano.info/tag/pedogate,0.6102332
http://wordofawoman.com/category/government,0.6101637
http://randazza.wordpress.com/2011/01/04/good-news-racism-solved,0.60878396
http://ajankohtainen.wordpress.com/tag/big-bang,0.60852057
http://www.taurillon.org/pro-contra-grossbritannien-in-der-eu?lang=fr,0.6077722
http://www.azenkutyam.hu/elet/hos-kutyak,0.607038
http://collapseofindustrialcivilization.com/2014/04/02/lets-get-critical?_wpnonce=a09a20ddbe&like_comment=23522,0.6069001
