url,centroid_sim
http://unlix.ru/tag/boot,0.7885428
http://linuxos.sk/forum/14385,0.7786771
http://clickhouse.tech/docs/zh/operations/system-tables,0.7663777
http://www.impresscms.org/modules/iforum/viewtopic.php?forum=12&topic_id=5907&type=&viewmode=flat,0.7621054
http://webtranslateit.com/es/projects/15940-Flashlight/locales/en-US..be/strings/14116362,0.76066405
http://sempreupdate.com.br/reactos-0-4-13-lancado-com-correcoes-para-armazenamento-usb,0.758945
http://es.dbpedia.org/page/Categor%C3%ADa:Compositores_jud%C3%ADos,0.7576579
http://zenway.ru/page/qzdl,0.7539829
http://dbpedia.org/class/yago/WikicatFantasyWriters,0.75372636
http://www.trucsweb.com/Webotheque?sujet=161&type=23,0.75132775
http://developer.android.com/reference/unity/namespace/Google/Android/AppBundle/Editor?authuser=0&hl=es,0.7506654
http://es.dbpedia.org/page/Offlanges,0.7503312
http://mamut.spseol.cz/nozka/python/moduly,0.74881756
http://www.kreitiv.de/kategorie/it-infrastruktur/page/2,0.7485111
http://packagist.org/packages/smuuf/primi,0.74830824
http://es.dbpedia.org/page/Categor%C3%ADa:Fallecidos_por_edema_pulmonar,0.74586093
http://es.dbpedia.org/page/Cayo_Furnio_(tribuno_de_la_plebe),0.74430966
http://ca.dbpedia.org/page/Estratificaci%C3%B3_social,0.74430954
http://de.dbpedia.org/page/From_Autumn_to_Ashes,0.7441398
http://es.dbpedia.org/page/Categor%C3%ADa:Palacios_legislativos,0.74394655
http://de.dbpedia.org/page/Eleftheros_Typos,0.742593
http://www.fr.net.br/2018/03/protocolos-o-que-e-quic-udp-443.html,0.7421724
http://es.dbpedia.org/page/Canutillos_de_Bilbao,0.73776007
http://wiki.info.univ-angers.fr/technique:pgina?do=recent,0.7352693
http://mihai.sucan.ro/mihai/blog/moodle-2-0-integration,0.7351313
http://www.airblog.org/abilitare-tls-1-2-per-outlook-su-windows-7,0.7338393
http://es.dbpedia.org/page/Wiener_Schnitzel,0.73369324
http://www.oehl.tv/tag/seh-myutn-50a-usb-device-server,0.733195
http://www.trucsweb.com/Forum/voirmessage.asp?forumid=8&messageid=12982&posparent=4,0.73140955
http://robots-argentina.com.ar/didactica/category/esp8266,0.7311864
http://es.dbpedia.org/page/Azuqueca_de_Henares,0.7287981
http://turbolab.it/android-28/condividi-facilmente-file-terminale-prompt-console-anypaste-linux-macos-windows-android-ios-3071,0.72852075
http://es.dbpedia.org/page/Zeit,0.728402
http://de.dbpedia.org/page/Trash_(Album),0.72674066
http://kijepark.com/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%B0%95%EA%B8%B0%EC%A0%9C%EC%9D%98-%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4.html,0.72659445
http://de.dbpedia.org/page/Posa,0.7263248
http://make.wordpress.org/community/2020/07/23/building-community-beyond-events,0.7261355
http://libraries.io/bower/bram,0.72613204
http://de.dbpedia.org/page/Nachtgeschrei,0.72581184
http://zenway.ru/page/piu-piu,0.72467405
http://pmortensen.eu/world/EditOverflow.php?LookUpTerm=cpu,0.7210974
http://www.excation.my.id/2012/04,0.720844
http://de.dbpedia.org/page/Leitstand,0.71766484
http://www.8linux.org/lbg/tags/costants,0.7167647
http://wiki.immerda.ch/index.php?direction=next&oldid=8690&title=immerda%3AZertifikate,0.71562517
http://packages.altlinux.org/ru/sisyphus/srpms/installer,0.71490073
http://mihai.sucan.ro/mihai/blog/opera-dragonfly-web-developer-tools,0.7148617
http://twiki.ace.fordham.edu/bin/view/TWiki/TWikiVariablesSearch?category=SystemInformationVariables&cover=print&search=&sortcol=0&table=20&up=0,0.71424437
http://confluence.jetbrains.com/pages/viewpage.action?pageId=113868960,0.71402454
http://www.ultimatepp.org/forums/index.php?goto=39126&t=msg&th=7335,0.7136289
http://www.ultimatepp.org/forums/index.php?goto=39125&t=msg&th=7335,0.7136289
http://es.dbpedia.org/page/Malcolm_Young,0.71291155
http://ip.openadmintools.com/en/217.160.223.109,0.71134984
http://m.mediawiki.org/wiki/Extension:Timeline,0.7107903
http://www.translatum.gr/forum/index.php?topic=817977.msg1070768,0.7100941
http://wiki.itw-berlin.net/index.php?title=Linux%3ABefehl%3Aawk,0.7087394
http://ca.dbpedia.org/page/.%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%BE,0.708578
http://cursohacker.es/comment/1646,0.70837665
http://kinsta.com/nl/blog/php-8,0.7079979
http://de.dbpedia.org/page/%C3%96kumenisches_Hainich-Klinikum_M%C3%BChlhausen,0.7064981
http://es.dbpedia.org/page/Jos%C3%A9_Basualdo,0.7057463
http://comsharp.com/Login.aspx?ActivePageMenuName=feature/elementary/content-create&Culture=en-us&PageMode=UI&RedirectBack=/Login.aspx?Culture%3Dzh-CN%26ActivePageMenuName%3Dfeature%252Felementary%252Fcontent-create%26PageMode%3DUI%26RedirectBack%3D%252Fcms%252Fzh-cn%252Ffeature%252Felementary%252Fcontent-create.aspx,0.70531225
